GENE	G_arboreum	G_arboreum+N	G_raimondii	G_raimondii+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
lcl|NC_030675.1_cds_XP_017615295.1_39009	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017614429.1_39010	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613004.1_39011	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613005.1_39012	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613229.1_39013	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612852.1_39014	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017612430.1_39016	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612433.1_39017	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613466.1_39018	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614229.1_39019	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614305.1_39020	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613467.1_39021	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613468.1_39022	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615735.1_39023	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613469.1_39025	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613470.1_39026	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615457.1_39028	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017616261.1_39030	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616262.1_39031	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616039.1_39032	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616036.1_39036	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613166.1_39037	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615782.1_39038	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017616251.1_39042	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616154.1_39043	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614504.1_39044	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616167.1_39046	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616168.1_39047	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615260.1_39048	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017615261.1_39049	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612302.1_39051	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613097.1_39053	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615302.1_39054	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017613033.1_39055	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613472.1_39056	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613473.1_39057	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614414.1_39058	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613474.1_39059	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615256.1_39060	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613093.1_39061	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615335.1_39062	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615082.1_39066	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017614256.1_39070	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614257.1_39071	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614258.1_39072	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614181.1_39073	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615380.1_39074	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615377.1_39075	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613475.1_39078	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612885.1_39079	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017612250.1_39080	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616091.1_39081	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615477.1_39082	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615539.1_39090	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614330.1_39092	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615496.1_39093	0	0	0	0	0	0	4	0
lcl|NC_030675.1_cds_XP_017616082.1_39094	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613476.1_39095	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615616.1_39096	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616033.1_39097	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614939.1_39098	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615037.1_39099	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615032.1_39100	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615257.1_39108	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615259.1_39110	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614883.1_39111	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613478.1_39112	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612488.1_39113	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614657.1_39114	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613479.1_39115	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614926.1_39116	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613019.1_39117	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613481.1_39121	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615113.1_39122	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615112.1_39123	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017614961.1_39124	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612605.1_39125	0	0	0	0	0	0	4	0
lcl|NC_030675.1_cds_XP_017615718.1_39126	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615747.1_39127	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615748.1_39128	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613483.1_39129	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613484.1_39130	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616122.1_39131	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613485.1_39133	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612897.1_39134	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614311.1_39135	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613486.1_39136	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614503.1_39137	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613401.1_39138	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613109.1_39139	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612143.1_39140	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017614319.1_39141	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615512.1_39142	0	0	0	0	0	0	4	0
lcl|NC_030675.1_cds_XP_017613487.1_39143	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613488.1_39144	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615813.1_39145	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612650.1_39147	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616250.1_39148	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614943.1_39149	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614813.1_39150	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615885.1_39151	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612672.1_39152	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613490.1_39153	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613491.1_39154	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614708.1_39155	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613492.1_39156	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613493.1_39157	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612405.1_39158	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612406.1_39159	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613036.1_39160	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613347.1_39161	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614717.1_39162	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616140.1_39163	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613396.1_39164	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612243.1_39166	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615049.1_39167	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614973.1_39169	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612284.1_39170	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612988.1_39172	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615389.1_39174	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612288.1_39178	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615296.1_39180	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017613387.1_39183	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612952.1_39185	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613495.1_39186	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614590.1_39187	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017612965.1_39188	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615002.1_39189	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616137.1_39193	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615726.1_39194	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613228.1_39200	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615992.1_39201	0	0	0	0	0	0	4	0
lcl|NC_030675.1_cds_XP_017614876.1_39202	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612878.1_39203	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613497.1_39204	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615094.1_39205	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613498.1_39207	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615868.1_39208	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614933.1_39209	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615489.1_39211	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615300.1_39212	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017613499.1_39214	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615929.1_39215	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615930.1_39216	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615787.1_39217	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613320.1_39218	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612646.1_39219	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613500.1_39220	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612344.1_39222	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613501.1_39224	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614618.1_39225	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612186.1_39226	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613316.1_39227	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614936.1_39228	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616142.1_39229	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616141.1_39230	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613062.1_39233	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614220.1_39235	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615549.1_39236	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615548.1_39237	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612821.1_39238	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612823.1_39240	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612246.1_39241	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614164.1_39243	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615605.1_39245	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017615604.1_39246	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614206.1_39247	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615815.1_39248	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614336.1_39250	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616068.1_39252	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616067.1_39253	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612202.1_39254	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614839.1_39255	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614489.1_39256	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614401.1_39257	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615859.1_39258	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613503.1_39259	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612674.1_39260	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613504.1_39261	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614738.1_39262	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614723.1_39263	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613505.1_39264	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612200.1_39265	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612201.1_39266	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017613506.1_39267	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616012.1_39269	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612987.1_39270	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613507.1_39271	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615752.1_39272	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615750.1_39273	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613508.1_39275	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615343.1_39276	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615342.1_39279	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615346.1_39280	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615570.1_39281	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017614587.1_39282	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615418.1_39283	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615417.1_39284	0	0	0	0	0	0	6	0
lcl|NC_030675.1_cds_XP_017615556.1_39285	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614502.1_39289	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614534.1_39290	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613190.1_39292	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614386.1_39293	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613207.1_39296	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613188.1_39298	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614854.1_39299	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614950.1_39300	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612251.1_39301	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613510.1_39302	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612571.1_39303	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614690.1_39304	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613103.1_39305	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613405.1_39306	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615026.1_39307	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615029.1_39310	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615030.1_39311	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613511.1_39312	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613512.1_39313	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614886.1_39314	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615509.1_39315	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613513.1_39316	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613514.1_39317	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613515.1_39318	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614579.1_39319	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614449.1_39320	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614567.1_39321	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613517.1_39322	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613518.1_39323	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613519.1_39324	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614975.1_39325	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612763.1_39326	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017612252.1_39327	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612782.1_39328	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017616092.1_39329	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614497.1_39331	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614805.1_39332	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613121.1_39333	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615264.1_39334	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615263.1_39335	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615265.1_39336	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615266.1_39337	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615404.1_39338	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017615405.1_39339	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614817.1_39340	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614334.1_39341	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612364.1_39342	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615721.1_39343	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615761.1_39344	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017613521.1_39345	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613523.1_39347	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613366.1_39348	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613364.1_39349	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614342.1_39351	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613524.1_39353	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613525.1_39354	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613527.1_39355	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614700.1_39356	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615806.1_39357	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613528.1_39358	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615687.1_39359	0	0	0	0	0	0	10	0
lcl|NC_030675.1_cds_XP_017614412.1_39360	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614413.1_39361	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615758.1_39362	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612938.1_39364	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612447.1_39367	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614191.1_39368	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613048.1_39369	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614572.1_39370	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614963.1_39371	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613000.1_39372	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017613206.1_39374	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613205.1_39375	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614437.1_39376	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613530.1_39377	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613531.1_39378	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614945.1_39379	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614946.1_39380	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614947.1_39381	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614977.1_39382	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613532.1_39383	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613534.1_39385	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613536.1_39386	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614395.1_39387	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614251.1_39388	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612448.1_39389	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615505.1_39390	0	0	0	0	0	0	2	0
lcl|NC_030675.1_cds_XP_017613537.1_39392	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613538.1_39393	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614862.1_39394	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613539.1_39396	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612855.1_39398	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612857.1_39399	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614743.1_39403	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613540.1_39404	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613541.1_39405	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612915.1_39406	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612916.1_39407	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614513.1_39408	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613542.1_39409	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614755.1_39410	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615293.1_39411	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017615695.1_39413	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615722.1_39414	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615691.1_39415	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615693.1_39416	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612660.1_39417	0	0	0	0	0	0	3	0
lcl|NC_030675.1_cds_XP_017613123.1_39418	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614208.1_39419	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614236.1_39420	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612287.1_39421	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612608.1_39422	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017612607.1_39423	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615768.1_39424	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615767.1_39425	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612640.1_39426	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612642.1_39427	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613543.1_39430	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017614549.1_39431	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017612828.1_39432	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017614275.1_39433	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017615741.1_39435	0	0	0	0	0	0	1	0
lcl|NC_030675.1_cds_XP_017615740.1_39436	0	0	0	0	0	0	0	0
lcl|NC_030675.1_cds_XP_017613545.1_39437	0	0	0	0	0	0	0	0
